season,playerId,fullName,team_number_of_matches,matches_played,dob,reference_date,age_at_start_of_year,availability_perc,availability_adjusted
2023,500083,Dylan Walker,27,24,1994-09-27,2023-01-01,28,0.8888888888888888,0.8744855967078189
2023,501744,Bunty Afoa,27,21,1996-08-20,2023-01-01,26,0.7777777777777778,0.7674897119341564
2023,500597,Hymel Hunt,26,4,1993-11-14,2023-01-01,29,0.15384615384615385,0.1671597633136095
2023,504372,Enari Tuala,26,6,1998-10-19,2023-01-01,24,0.23076923076923078,0.2411242603550296
2023,504870,Kalyn Ponga,26,20,1998-03-30,2023-01-01,24,0.7692307692307693,0.7588757396449706
2023,500202,Jackson Hastings,26,22,1996-01-04,2023-01-01,26,0.8461538461538461,0.8328402366863905
2023,503571,Daniel Saifiti,26,22,1996-05-01,2023-01-01,26,0.8461538461538461,0.8328402366863905
2023,502016,Jayden Brailey,26,5,1996-04-09,2023-01-01,26,0.19230769230769232,0.20414201183431954
2023,503523,Jacob Saifiti,26,21,1996-05-01,2023-01-01,26,0.8076923076923077,0.7958579881656805
2023,500622,Tyson Frizell,26,22,1991-10-09,2023-01-01,31,0.8461538461538461,0.8328402366863905
2023,500547,Lachlan Fitzgibbon,26,21,1994-01-05,2023-01-01,28,0.8076923076923077,0.7958579881656805
2023,500601,Kurt Mann,26,19,1993-03-01,2023-01-01,29,0.7307692307692307,0.7218934911242603
2023,500128,Adam Elliott,26,18,1994-10-16,2023-01-01,28,0.6923076923076923,0.6849112426035503
2023,503340,Dylan Edwards,27,26,1996-01-10,2023-01-01,26,0.9629629629629629,0.9458161865569272
2023,508062,Stephen Crichton,27,24,2000-09-22,2023-01-01,22,0.8888888888888888,0.8744855967078189
2023,505410,Brian To'o,27,23,1998-08-18,2023-01-01,24,0.8518518518518519,0.8388203017832647
2023,504121,Jarome Luai,27,22,1997-01-16,2023-01-01,25,0.8148148148148148,0.8031550068587104
2023,504120,Nathan Cleary,27,22,1997-11-14,2023-01-01,25,0.8148148148148148,0.8031550068587104
2023,501461,Moses Leota,27,26,1995-07-20,2023-01-01,27,0.9629629629629629,0.9458161865569272
2023,505414,Mitch Kenny,27,23,1998-01-15,2023-01-01,24,0.8518518518518519,0.8388203017832647
2023,502580,James Fisher-Harris,27,23,1996-01-05,2023-01-01,26,0.8518518518518519,0.8388203017832647
2023,501271,Luke Garner,27,19,1995-09-06,2023-01-01,27,0.7037037037037037,0.696159122085048
2023,504125,Liam Martin,27,18,1997-03-05,2023-01-01,25,0.6666666666666666,0.6604938271604938
2023,500534,Isaah Yeo,27,24,1994-11-06,2023-01-01,28,0.8888888888888888,0.8744855967078189
2023,500852,Scott Sorensen,27,23,1993-03-16,2023-01-01,29,0.8518518518518519,0.8388203017832647
2023,505560,Spencer Leniu,27,21,2000-09-08,2023-01-01,22,0.7777777777777778,0.7674897119341564
2023,500266,Corey Oates,27,12,1994-10-20,2023-01-01,28,0.4444444444444444,0.4465020576131687
2023,508009,Kotoni Staggs,27,26,1998-10-29,2023-01-01,24,0.9629629629629629,0.9458161865569272
2023,500086,Adam Reynolds,27,23,1990-07-10,2023-01-01,32,0.8518518518518519,0.8388203017832647
2023,500406,Corey Jensen,27,22,1994-01-08,2023-01-01,28,0.8148148148148148,0.8031550068587104
2023,504300,Payne Haas,27,23,1999-12-02,2023-01-01,23,0.8518518518518519,0.8388203017832647
2023,500992,Kurt Capewell,27,24,1993-07-12,2023-01-01,29,0.8888888888888888,0.8744855967078189
2023,506603,Patrick Carrigan,27,23,1998-01-01,2023-01-01,25,0.8518518518518519,0.8388203017832647
2023,504315,Thomas Flegler,27,22,1999-08-19,2023-01-01,23,0.8148148148148148,0.8031550068587104
2023,500960,Martin Taupau,27,20,1990-02-03,2023-01-01,32,0.7407407407407407,0.7318244170096022
2023,501505,Tom Trbojevic,24,11,1996-10-02,2023-01-01,26,0.4583333333333333,0.4600694444444444
2023,504226,Brad Parker,24,19,1997-02-19,2023-01-01,25,0.7916666666666666,0.7795138888888888
2023,503443,Reuben Garrick,24,21,1997-06-30,2023-01-01,25,0.875,0.859375
2023,500024,Daly Cherry-Evans,24,22,1989-02-20,2023-01-01,33,0.9166666666666666,0.8993055555555555
2023,504251,Taniela Paseka,24,18,1997-10-08,2023-01-01,25,0.75,0.7395833333333334
2023,502063,Lachlan Croker,24,23,1996-12-12,2023-01-01,26,0.9583333333333334,0.9392361111111112
2023,500751,Jake Trbojevic,24,18,1994-02-18,2023-01-01,28,0.75,0.7395833333333334
2023,504265,Sean Keppie,24,20,1998-05-20,2023-01-01,24,0.8333333333333334,0.8194444444444445
2023,500882,Josh Aloiai,24,16,1995-11-11,2023-01-01,27,0.6666666666666666,0.6597222222222222
2023,505643,Jake Averillo,24,24,2000-08-11,2023-01-01,22,1,0.9791666666666666
2023,501351,Josh Addo-Carr,24,15,1995-07-28,2023-01-01,27,0.625,0.6197916666666666
2023,509397,Matt Burton,24,23,2000-03-14,2023-01-01,22,0.9583333333333334,0.9392361111111112
2023,504363,Kyle Flanagan,24,17,1998-09-15,2023-01-01,24,0.7083333333333334,0.6996527777777778
2023,504397,Max King,24,23,1997-05-04,2023-01-01,25,0.9583333333333334,0.9392361111111112
2023,505460,Reed Mahoney,24,24,1998-04-22,2023-01-01,24,1,0.9791666666666666
2023,500408,Viliame Kikau,24,9,1995-04-05,2023-01-01,27,0.375,0.3802083333333333
2023,500916,Raymond Faitala-Mariner,24,14,1993-07-26,2023-01-01,29,0.5833333333333334,0.5798611111111112
2023,503341,Corey Waddell,24,22,1996-10-02,2023-01-01,26,0.9166666666666666,0.8993055555555555
2023,504087,Scott Drinkwater,24,21,1997-05-15,2023-01-01,25,0.875,0.859375
2023,500282,Kyle Feldt,24,22,1992-02-09,2023-01-01,30,0.9166666666666666,0.8993055555555555
2023,500845,Valentine Holmes,24,18,1995-07-24,2023-01-01,27,0.75,0.7395833333333334
2023,500579,Peta Hiku,24,22,1992-12-04,2023-01-01,30,0.9166666666666666,0.8993055555555555
2023,506424,Tom Dearden,24,23,2001-03-13,2023-01-01,21,0.9583333333333334,0.9392361111111112
2023,501183,Chad Townsend,24,24,1991-01-10,2023-01-01,31,1,0.9791666666666666
2023,500602,Jordan McLean,24,22,1991-10-08,2023-01-01,31,0.9166666666666666,0.8993055555555555
2023,503944,Reece Robson,24,23,1998-06-18,2023-01-01,24,0.9583333333333334,0.9392361111111112
2023,500405,Coen Hess,24,24,1996-08-14,2023-01-01,26,1,0.9791666666666666
2023,500301,Jason Taumalolo,24,16,1993-05-31,2023-01-01,29,0.6666666666666666,0.6597222222222222
2023,500251,Jake Granville,24,24,1989-02-07,2023-01-01,33,1,0.9791666666666666
2023,500299,James Tamou,24,3,1988-12-13,2023-01-01,34,0.125,0.140625
2023,504134,Nick Cotric,25,15,1998-11-18,2023-01-01,24,0.6,0.596
2023,500330,Jordan Rapana,25,21,1989-08-15,2023-01-01,33,0.84,0.8264
2023,500339,Jack Wighton,25,22,1993-02-04,2023-01-01,29,0.88,0.8648
2023,500567,Danny Levi,25,4,1995-12-05,2023-01-01,27,0.16,0.1736
2023,500555,Joseph Tapine,25,24,1994-05-04,2023-01-01,28,0.96,0.9416
2023,504074,Hudson Young,25,24,1998-06-11,2023-01-01,24,0.96,0.9416
2023,502134,Elliott Whitehead,25,23,1989-09-04,2023-01-01,33,0.92,0.9032000000000001
2023,501241,Corey Harawira-Naera,25,9,1995-05-18,2023-01-01,27,0.36,0.36560000000000004
2023,504072,Tom Starling,25,23,1998-06-04,2023-01-01,24,0.92,0.9032000000000001
2023,504279,William Kennedy,25,19,1997-04-18,2023-01-01,25,0.76,0.7496
2023,503922,Sione Katoa,25,25,1995-01-26,2023-01-01,27,1,0.98
2023,502072,Jesse Ramien,25,25,1997-04-27,2023-01-01,25,1,0.98
2023,504175,Siosifa Talakai,25,22,1997-04-18,2023-01-01,25,0.88,0.8648
2023,506086,Ronaldo Mulitalo,25,23,1999-11-17,2023-01-01,23,0.92,0.9032000000000001
2023,500356,Matt Moylan,25,22,1991-06-16,2023-01-01,31,0.88,0.8648
2023,504326,Toby Rudolf,25,15,1996-01-29,2023-01-01,26,0.6,0.596
2023,504274,Blayke Brailey,25,25,1998-09-23,2023-01-01,24,1,0.98
2023,500213,Braden Hamlin-Uele,25,19,1995-01-09,2023-01-01,27,0.76,0.7496
2023,507062,Briton Nikora,25,25,1997-12-07,2023-01-01,25,1,0.98
2023,500222,Dale Finucane,25,13,1991-09-07,2023-01-01,31,0.52,0.5192
2023,500180,Cameron McInnes,25,23,1994-02-01,2023-01-01,28,0.92,0.9032000000000001
2023,500798,Wade Graham,25,20,1990-10-25,2023-01-01,32,0.8,0.7880000000000001
2023,504460,Oregon Kaufusi,25,19,1999-08-20,2023-01-01,23,0.76,0.7496
2023,502363,Jack Williams,25,24,1996-09-09,2023-01-01,26,0.96,0.9416
2023,502502,Latrell Mitchell,24,16,1997-06-16,2023-01-01,25,0.6666666666666666,0.6597222222222222
2023,500108,Alex Johnston,24,23,1995-01-14,2023-01-01,27,0.9583333333333334,0.9392361111111112
2023,504294,Campbell Graham,24,21,1999-06-02,2023-01-01,23,0.875,0.859375
2023,500611,Cody Walker,24,22,1990-01-10,2023-01-01,32,0.9166666666666666,0.8993055555555555
2023,503450,Tevita Tatola,24,15,1996-11-10,2023-01-01,26,0.625,0.6197916666666666
2023,501600,Damien Cook,24,23,1991-06-23,2023-01-01,31,0.9583333333333334,0.9392361111111112
2023,500087,Thomas Burgess,24,16,1992-04-21,2023-01-01,30,0.6666666666666666,0.6597222222222222
2023,504174,Keaon Koloamatangi,24,18,1998-05-23,2023-01-01,24,0.75,0.7395833333333334
2023,500149,Jai Arrow,24,14,1995-07-12,2023-01-01,27,0.5833333333333334,0.5798611111111112
2023,504176,Cameron Murray,24,21,1998-01-16,2023-01-01,24,0.875,0.859375
2023,500576,Michael Chee Kam,24,18,1992-02-26,2023-01-01,30,0.75,0.7395833333333334
2023,502014,Jamayne Isaako,24,24,1996-06-05,2023-01-01,26,1,0.9791666666666666
2023,500441,Euan Aitken,24,21,1995-06-16,2023-01-01,27,0.875,0.859375
2023,500584,Jesse Bromwich,24,21,1989-05-03,2023-01-01,33,0.875,0.859375
2023,502511,Jeremy Marshall-King,24,15,1995-12-02,2023-01-01,27,0.625,0.6197916666666666
2023,500275,Jarrod Wallace,24,19,1991-07-23,2023-01-01,31,0.7916666666666666,0.7795138888888888
2023,500598,Felise Kaufusi,24,16,1992-05-19,2023-01-01,30,0.6666666666666666,0.6597222222222222
2023,500585,Kenneath Bromwich,24,22,1991-09-22,2023-01-01,31,0.9166666666666666,0.8993055555555555
2023,500327,Mark Nicholls,24,21,1990-01-05,2023-01-01,32,0.875,0.859375
2023,500663,James Tedesco,26,22,1993-01-08,2023-01-01,29,0.8461538461538461,0.8328402366863905
2023,500002,Daniel Tupou,26,18,1991-06-17,2023-01-01,31,0.6923076923076923,0.6849112426035503
2023,500093,Luke Keary,26,26,1992-02-03,2023-01-01,30,1,0.9807692307692307
2023,501781,Lindsay Collins,26,25,1996-04-17,2023-01-01,26,0.9615384615384616,0.9437869822485208
2023,503419,Brandon Smith,26,21,1996-05-31,2023-01-01,26,0.8076923076923077,0.7958579881656805
2023,503639,Nat Butcher,26,24,1997-07-25,2023-01-01,25,0.9230769230769231,0.9068047337278107
2023,503920,Victor Radley,26,21,1998-03-14,2023-01-01,24,0.8076923076923077,0.7958579881656805
2023,500658,David Nofoaluma,24,17,1993-11-28,2023-01-01,29,0.7083333333333334,0.6996527777777778
2023,500646,Luke Brooks,24,16,1994-12-21,2023-01-01,28,0.6666666666666666,0.6597222222222222
2023,500109,Apisai Koroisau,24,21,1992-11-07,2023-01-01,30,0.875,0.859375
2023,500228,David Klemmer,24,24,1993-12-22,2023-01-01,29,1,0.9791666666666666
2023,505976,Isaiah Papali'i,24,23,1998-09-20,2023-01-01,24,0.9583333333333334,0.9392361111111112
2023,502532,Alex Twal,24,22,1996-07-03,2023-01-01,26,0.9166666666666666,0.8993055555555555
2023,506259,AJ Brimson,24,14,1998-09-09,2023-01-01,24,0.5833333333333334,0.5798611111111112
2023,505918,Phillip Sami,24,22,1997-08-02,2023-01-01,25,0.9166666666666666,0.8993055555555555
2023,500023,Kieran Foran,24,20,1990-07-13,2023-01-01,32,0.8333333333333334,0.8194444444444445
2023,506482,David Fifita,24,22,1989-06-28,2023-01-01,33,0.9166666666666666,0.8993055555555555
2023,500038,Isaac Liu,24,23,1991-04-26,2023-01-01,31,0.9583333333333334,0.9392361111111112
2023,506278,Moeaki Fotuaika,24,21,1999-11-16,2023-01-01,23,0.875,0.859375
2023,501595,Joe Stimson,24,23,1995-12-02,2023-01-01,27,0.9583333333333334,0.9392361111111112
2023,503322,Matthew Eisenhuth,27,12,1992-08-20,2023-01-01,30,0.4444444444444444,0.4465020576131687
2023,500729,Clinton Gutherson,24,23,1994-09-09,2023-01-01,28,0.9583333333333334,0.9392361111111112
2023,508606,Maika Sivo,24,20,1993-10-03,2023-01-01,29,0.8333333333333334,0.8194444444444445
2023,500496,Waqa Blake,24,8,1994-10-26,2023-01-01,28,0.3333333333333333,0.34027777777777773
2023,505626,Dylan Brown,24,17,2000-06-21,2023-01-01,22,0.7083333333333334,0.6996527777777778
2023,500485,Mitchell Moses,24,19,1994-09-17,2023-01-01,28,0.7916666666666666,0.7795138888888888
2023,500498,Reagan Campbell-Gillard,24,14,1993-07-27,2023-01-01,29,0.5833333333333334,0.5798611111111112
2023,502181,Josh Hodgson,24,12,1989-10-31,2023-01-01,33,0.5,0.5
2023,500687,Junior Paulo,24,20,1993-11-20,2023-01-01,29,0.8333333333333334,0.8194444444444445
2023,500499,Bryce Cartwright,24,24,1994-11-15,2023-01-01,28,1,0.9791666666666666
2023,502571,Joseph Manu,26,21,1996-06-29,2023-01-01,26,0.8076923076923077,0.7958579881656805
2023,505537,Nick Meaney,27,25,1997-09-10,2023-01-01,25,0.9259259259259259,0.9101508916323731
2023,503600,Reimis Smith,27,23,1997-05-13,2023-01-01,25,0.8518518518518519,0.8388203017832647
2023,500826,Jahrome Hughes,27,22,1994-10-08,2023-01-01,28,0.8148148148148148,0.8031550068587104
2023,501281,Nelson Asofa-Solomona,27,20,1996-02-29,2023-01-01,26,0.7407407407407407,0.7318244170096022
2023,505904,Harry Grant,27,25,1998-02-17,2023-01-01,24,0.9259259259259259,0.9101508916323731
2023,500786,Christian Welch,27,25,1994-07-19,2023-01-01,28,0.9259259259259259,0.9101508916323731
2023,501247,Josh King,27,26,1995-02-12,2023-01-01,27,0.9629629629629629,0.9458161865569272
2023,500043,Dane Gagai,26,22,1991-01-03,2023-01-01,31,0.8461538461538461,0.8328402366863905
2023,504101,Mosese Suli,24,22,1998-06-09,2023-01-01,24,0.9166666666666666,0.8993055555555555
2023,504304,Zac Lomax,24,20,1999-09-24,2023-01-01,23,0.8333333333333334,0.8194444444444445
2023,500257,Ben Hunt,24,22,1990-03-27,2023-01-01,32,0.9166666666666666,0.8993055555555555
2023,500264,Francis Molo,24,18,1994-09-03,2023-01-01,28,0.75,0.7395833333333334
2023,500243,Moses Mbye,24,17,1993-08-13,2023-01-01,29,0.7083333333333334,0.6996527777777778
2023,503440,Blake Lawrie,24,22,1997-01-10,2023-01-01,25,0.9166666666666666,0.8993055555555555
2023,503528,Jaydn Su'a,24,13,1997-10-23,2023-01-01,25,0.5416666666666666,0.5399305555555555
2023,500617,Jack Bird,24,14,1995-03-20,2023-01-01,27,0.5833333333333334,0.5798611111111112
2023,503449,Jacob Liddle,24,22,1996-10-27,2023-01-01,26,0.9166666666666666,0.8993055555555555
2023,502409,Karl Lawton,24,12,1995-11-29,2023-01-01,27,0.5,0.5
2023,500265,Kodi Nikorima,24,21,1994-04-03,2023-01-01,28,0.875,0.859375
2023,500008,Jared Waerea-Hargreaves,26,18,1989-01-20,2023-01-01,33,0.6923076923076923,0.6849112426035503
2023,500872,Brian Kelly,24,22,1996-05-20,2023-01-01,26,0.9166666666666666,0.8993055555555555
2023,506007,Justin Olam,27,17,1993-12-23,2023-01-01,29,0.6296296296296297,0.6248285322359396
2023,500901,Tui Kamikamica,27,21,1994-05-18,2023-01-01,28,0.7777777777777778,0.7674897119341564
2023,500298,Tariq Sims,27,18,1990-02-09,2023-01-01,32,0.6666666666666666,0.6604938271604938
2023,501451,Jazz Tevaga,27,11,1995-09-04,2023-01-01,27,0.4074074074074074,0.4108367626886145
2023,500237,Josh Reynolds,24,10,1989-04-13,2023-01-01,33,0.4166666666666667,0.4201388888888889
2023,500907,Ryan Matterson,24,18,1994-10-13,2023-01-01,28,0.75,0.7395833333333334
2023,501459,Cameron Munster,27,22,1994-09-13,2023-01-01,28,0.8148148148148148,0.8031550068587104
2023,500326,Anthony Milford,24,11,1994-07-11,2023-01-01,28,0.4583333333333333,0.4600694444444444
2023,500453,Jacob Host,24,17,1996-09-30,2023-01-01,26,0.7083333333333334,0.6996527777777778
2023,500973,Josh Papalii,25,18,1992-05-13,2023-01-01,30,0.72,0.7112
2023,502490,Nicholas Hynes,25,21,1996-06-18,2023-01-01,26,0.84,0.8264
2023,501184,Tyrone Peachey,27,19,1991-08-08,2023-01-01,31,0.7037037037037037,0.696159122085048
2023,500619,Jack De Belin,24,16,1991-03-17,2023-01-01,31,0.6666666666666666,0.6597222222222222
2023,500129,Herman Ese'ese,24,20,1994-09-07,2023-01-01,28,0.8333333333333334,0.8194444444444445
2023,500322,Edrick Lee,24,1,1992-09-18,2023-01-01,30,0.041666666666666664,0.06076388888888889
2023,500313,Jarrod Croker,25,15,1990-09-11,2023-01-01,32,0.6,0.596
2023,500140,Shaun Lane,24,10,1994-11-29,2023-01-01,28,0.4166666666666667,0.4201388888888889
2023,500532,Dallin Watene-Zelezniak,27,20,1995-08-17,2023-01-01,27,0.7407407407407407,0.7318244170096022
2023,500438,Tevita Pangai Junior,24,17,1996-02-04,2023-01-01,26,0.7083333333333334,0.6996527777777778
2023,503240,Angus Crichton,26,13,1996-02-05,2023-01-01,26,0.5,0.5
2023,505361,Sitili Tupouniua,26,8,1997-05-30,2023-01-01,25,0.3076923076923077,0.31508875739644976
2023,500593,Ben Hampton,24,2,1992-02-29,2023-01-01,30,0.08333333333333333,0.10069444444444443
2023,500647,Nathan Brown,26,10,1993-03-01,2023-01-01,29,0.38461538461538464,0.38905325443786987
2023,500459,Luciano Leilua,24,13,1996-06-08,2023-01-01,26,0.5416666666666666,0.5399305555555555
2023,501394,Siliva Havili,24,8,1993-02-18,2023-01-01,29,0.3333333333333333,0.34027777777777773
2023,500908,Tepai Moeroa,27,6,1995-10-02,2023-01-01,27,0.2222222222222222,0.23251028806584362
2023,500039,Dylan Napa,26,2,1992-11-13,2023-01-01,30,0.07692307692307693,0.09319526627218935
2024,501505,Tom Trbojevic,26,20,1996-10-02,2024-01-01,27,0.7692307692307693,0.7588757396449706
2024,503443,Reuben Garrick,26,24,1997-06-30,2024-01-01,26,0.9230769230769231,0.9068047337278107
2024,500646,Luke Brooks,26,26,1994-12-21,2024-01-01,29,1,0.9807692307692307
2024,500024,Daly Cherry-Evans,26,24,1989-02-20,2024-01-01,34,0.9230769230769231,0.9068047337278107
2024,504251,Taniela Paseka,26,23,1997-10-08,2024-01-01,26,0.8846153846153846,0.8698224852071005
2024,502063,Lachlan Croker,26,16,1996-12-12,2024-01-01,27,0.6153846153846154,0.6109467455621302
2024,500882,Josh Aloiai,26,22,1995-11-11,2024-01-01,28,0.8461538461538461,0.8328402366863905
2024,500751,Jake Trbojevic,26,24,1994-02-18,2024-01-01,29,0.9230769230769231,0.9068047337278107
2024,502409,Karl Lawton,26,24,1995-11-29,2024-01-01,28,0.9230769230769231,0.9068047337278107
2024,503341,Corey Waddell,26,17,1996-10-02,2024-01-01,27,0.6538461538461539,0.6479289940828402
2024,500647,Nathan Brown,26,22,1993-03-01,2024-01-01,30,0.8461538461538461,0.8328402366863905
2024,502502,Latrell Mitchell,24,11,1997-06-16,2024-01-01,26,0.4583333333333333,0.4600694444444444
2024,500108,Alex Johnston,24,13,1995-01-14,2024-01-01,28,0.5416666666666666,0.5399305555555555
2024,500611,Cody Walker,24,21,1990-01-10,2024-01-01,33,0.875,0.859375
2024,503450,Tevita Tatola,24,6,1996-11-10,2024-01-01,27,0.25,0.2604166666666667
2024,501600,Damien Cook,24,23,1991-06-23,2024-01-01,32,0.9583333333333334,0.9392361111111112
2024,504265,Sean Keppie,24,21,1998-05-20,2024-01-01,25,0.875,0.859375
2024,504174,Keaon Koloamatangi,24,24,1998-05-23,2024-01-01,25,1,0.9791666666666666
2024,500149,Jai Arrow,24,11,1995-07-12,2024-01-01,28,0.4583333333333333,0.4600694444444444
2024,504176,Cameron Murray,24,14,1998-01-16,2024-01-01,25,0.5833333333333334,0.5798611111111112
2024,501394,Siliva Havili,24,15,1993-02-18,2024-01-01,30,0.625,0.6197916666666666
2024,500453,Jacob Host,24,14,1996-09-30,2024-01-01,27,0.5833333333333334,0.5798611111111112
2024,500087,Thomas Burgess,24,24,1992-04-21,2024-01-01,31,1,0.9791666666666666
2024,500663,James Tedesco,27,25,1993-01-08,2024-01-01,30,0.9259259259259259,0.9101508916323731
2024,500002,Daniel Tupou,27,24,1991-06-17,2024-01-01,32,0.8888888888888888,0.8744855967078189
2024,502571,Joseph Manu,27,23,1996-06-29,2024-01-01,27,0.8518518518518519,0.8388203017832647
2024,500093,Luke Keary,27,26,1992-02-03,2024-01-01,31,0.9629629629629629,0.9458161865569272
2024,505560,Spencer Leniu,27,17,2000-09-08,2024-01-01,23,0.6296296296296297,0.6248285322359396
2024,503419,Brandon Smith,27,20,1996-05-31,2024-01-01,27,0.7407407407407407,0.7318244170096022
2024,501781,Lindsay Collins,27,23,1996-04-17,2024-01-01,27,0.8518518518518519,0.8388203017832647
2024,505361,Sitili Tupouniua,27,22,1997-05-30,2024-01-01,26,0.8148148148148148,0.8031550068587104
2024,503920,Victor Radley,27,23,1998-03-14,2024-01-01,25,0.8518518518518519,0.8388203017832647
2024,503639,Nat Butcher,27,23,1997-07-25,2024-01-01,26,0.8518518518518519,0.8388203017832647
2024,503327,Connor Watson,27,22,1996-05-31,2024-01-01,27,0.8148148148148148,0.8031550068587104
2024,508009,Kotoni Staggs,24,21,1998-10-29,2024-01-01,25,0.875,0.859375
2024,500086,Adam Reynolds,24,13,1990-07-10,2024-01-01,33,0.5416666666666666,0.5399305555555555
2024,500406,Corey Jensen,24,24,1994-01-08,2024-01-01,29,1,0.9791666666666666
2024,504300,Payne Haas,24,14,1999-12-02,2024-01-01,24,0.5833333333333334,0.5798611111111112
2024,506603,Patrick Carrigan,24,22,1998-01-01,2024-01-01,26,0.9166666666666666,0.8993055555555555
2024,500266,Corey Oates,24,17,1994-10-20,2024-01-01,29,0.7083333333333334,0.6996527777777778
2024,500960,Martin Taupau,24,15,1990-02-03,2024-01-01,33,0.625,0.6197916666666666
2024,504870,Kalyn Ponga,25,16,1998-03-30,2024-01-01,25,0.64,0.6344
2024,504372,Enari Tuala,25,15,1998-10-19,2024-01-01,25,0.6,0.596
2024,500043,Dane Gagai,25,22,1991-01-03,2024-01-01,32,0.88,0.8648
2024,500202,Jackson Hastings,25,16,1996-01-04,2024-01-01,27,0.64,0.6344
2024,503523,Jacob Saifiti,25,16,1996-05-01,2024-01-01,27,0.64,0.6344
2024,500622,Tyson Frizell,25,19,1991-10-09,2024-01-01,32,0.76,0.7496
2024,500128,Adam Elliott,25,23,1994-10-16,2024-01-01,29,0.92,0.9032000000000001
